id;identifier;species_id;height;weight;base_experience;order;is_default
{id: 510;name: 'liepard'; species_id: 510;height: 11;weight: 375;base_experience: 156;order: 625;is_default: 1},
{id: 511;name: 'pansage'; species_id: 511;height: 6;weight: 105;base_experience: 63;order: 626;is_default: 1},
{id: 512;name: 'simisage'; species_id: 512;height: 11;weight: 305;base_experience: 174;order: 627;is_default: 1},
{id: 513;name: 'pansear'; species_id: 513;height: 6;weight: 110;base_experience: 63;order: 628;is_default: 1},
{id: 514;name: 'simisear'; species_id: 514;height: 10;weight: 280;base_experience: 174;order: 629;is_default: 1},
{id: 515;name: 'panpour'; species_id: 515;height: 6;weight: 135;base_experience: 63;order: 630;is_default: 1},
{id: 516;name: 'simipour'; species_id: 516;height: 10;weight: 290;base_experience: 174;order: 631;is_default: 1},
{id: 517;name: 'munna'; species_id: 517;height: 6;weight: 233;base_experience: 58;order: 632;is_default: 1},
{id: 518;name: 'musharna'; species_id: 518;height: 11;weight: 605;base_experience: 170;order: 633;is_default: 1},
{id: 519;name: 'pidove'; species_id: 519;height: 3;weight: 21;base_experience: 53;order: 634;is_default: 1},
{id: 520;name: 'tranquill'; species_id: 520;height: 6;weight: 150;base_experience: 125;order: 635;is_default: 1},
{id: 521;name: 'unfezant'; species_id: 521;height: 12;weight: 290;base_experience: 244;order: 636;is_default: 1},
{id: 522;name: 'blitzle'; species_id: 522;height: 8;weight: 298;base_experience: 59;order: 637;is_default: 1},
{id: 523;name: 'zebstrika'; species_id: 523;height: 16;weight: 795;base_experience: 174;order: 638;is_default: 1},
{id: 524;name: 'roggenrola'; species_id: 524;height: 4;weight: 180;base_experience: 56;order: 639;is_default: 1},
{id: 525;name: 'boldore'; species_id: 525;height: 9;weight: 1020;base_experience: 137;order: 640;is_default: 1},
{id: 526;name: 'gigalith'; species_id: 526;height: 17;weight: 2600;base_experience: 258;order: 641;is_default: 1},
{id: 527;name: 'woobat'; species_id: 527;height: 4;weight: 21;base_experience: 65;order: 642;is_default: 1},
{id: 528;name: 'swoobat'; species_id: 528;height: 9;weight: 105;base_experience: 149;order: 643;is_default: 1},
{id: 529;name: 'drilbur'; species_id: 529;height: 3;weight: 85;base_experience: 66;order: 644;is_default: 1},
{id: 530;name: 'excadrill'; species_id: 530;height: 7;weight: 404;base_experience: 178;order: 645;is_default: 1},
{id: 531;name: 'audino'; species_id: 531;height: 11;weight: 310;base_experience: 390;order: 646;is_default: 1},
{id: 532;name: 'timburr'; species_id: 532;height: 6;weight: 125;base_experience: 61;order: 648;is_default: 1},
{id: 533;name: 'gurdurr'; species_id: 533;height: 12;weight: 400;base_experience: 142;order: 649;is_default: 1},
{id: 534;name: 'conkeldurr'; species_id: 534;height: 14;weight: 870;base_experience: 253;order: 650;is_default: 1},
{id: 535;name: 'tympole'; species_id: 535;height: 5;weight: 45;base_experience: 59;order: 651;is_default: 1},
{id: 536;name: 'palpitoad'; species_id: 536;height: 8;weight: 170;base_experience: 134;order: 652;is_default: 1},
{id: 537;name: 'seismitoad'; species_id: 537;height: 15;weight: 620;base_experience: 255;order: 653;is_default: 1},
{id: 538;name: 'throh'; species_id: 538;height: 13;weight: 555;base_experience: 163;order: 654;is_default: 1},
{id: 539;name: 'sawk'; species_id: 539;height: 14;weight: 510;base_experience: 163;order: 655;is_default: 1},
{id: 540;name: 'sewaddle'; species_id: 540;height: 3;weight: 25;base_experience: 62;order: 656;is_default: 1},
{id: 541;name: 'swadloon'; species_id: 541;height: 5;weight: 73;base_experience: 133;order: 657;is_default: 1},
{id: 542;name: 'leavanny'; species_id: 542;height: 12;weight: 205;base_experience: 225;order: 658;is_default: 1},
{id: 543;name: 'venipede'; species_id: 543;height: 4;weight: 53;base_experience: 52;order: 659;is_default: 1},
{id: 544;name: 'whirlipede'; species_id: 544;height: 12;weight: 585;base_experience: 126;order: 660;is_default: 1},
{id: 545;name: 'scolipede'; species_id: 545;height: 25;weight: 2005;base_experience: 243;order: 661;is_default: 1},
{id: 546;name: 'cottonee'; species_id: 546;height: 3;weight: 6;base_experience: 56;order: 662;is_default: 1},
{id: 547;name: 'whimsicott'; species_id: 547;height: 7;weight: 66;base_experience: 168;order: 663;is_default: 1},
{id: 548;name: 'petilil'; species_id: 548;height: 5;weight: 66;base_experience: 56;order: 664;is_default: 1},
{id: 549;name: 'lilligant'; species_id: 549;height: 11;weight: 163;base_experience: 168;order: 665;is_default: 1},
{id: 550;name: 'basculin-red-striped'; species_id: 550;height: 10;weight: 180;base_experience: 161;order: 666;is_default: 1},
{id: 551;name: 'sandile'; species_id: 551;height: 7;weight: 152;base_experience: 58;order: 668;is_default: 1},
{id: 552;name: 'krokorok'; species_id: 552;height: 10;weight: 334;base_experience: 123;order: 669;is_default: 1},
{id: 553;name: 'krookodile'; species_id: 553;height: 15;weight: 963;base_experience: 260;order: 670;is_default: 1},
{id: 554;name: 'darumaka'; species_id: 554;height: 6;weight: 375;base_experience: 63;order: 671;is_default: 1},
{id: 555;name: 'darmanitan-standard'; species_id: 555;height: 13;weight: 929;base_experience: 168;order: 673;is_default: 1},
{id: 556;name: 'maractus'; species_id: 556;height: 10;weight: 280;base_experience: 161;order: 677;is_default: 1},
{id: 557;name: 'dwebble'; species_id: 557;height: 3;weight: 145;base_experience: 65;order: 678;is_default: 1},
{id: 558;name: 'crustle'; species_id: 558;height: 14;weight: 2000;base_experience: 170;order: 679;is_default: 1},
{id: 559;name: 'scraggy'; species_id: 559;height: 6;weight: 118;base_experience: 70;order: 680;is_default: 1},
{id: 560;name: 'scrafty'; species_id: 560;height: 11;weight: 300;base_experience: 171;order: 681;is_default: 1},
{id: 561;name: 'sigilyph'; species_id: 561;height: 14;weight: 140;base_experience: 172;order: 682;is_default: 1},
{id: 562;name: 'yamask'; species_id: 562;height: 5;weight: 15;base_experience: 61;order: 683;is_default: 1},
{id: 563;name: 'cofagrigus'; species_id: 563;height: 17;weight: 765;base_experience: 169;order: 685;is_default: 1},
{id: 564;name: 'tirtouga'; species_id: 564;height: 7;weight: 165;base_experience: 71;order: 686;is_default: 1},
{id: 565;name: 'carracosta'; species_id: 565;height: 12;weight: 810;base_experience: 173;order: 687;is_default: 1},
{id: 566;name: 'archen'; species_id: 566;height: 5;weight: 95;base_experience: 71;order: 688;is_default: 1},
{id: 567;name: 'archeops'; species_id: 567;height: 14;weight: 320;base_experience: 177;order: 689;is_default: 1},
{id: 568;name: 'trubbish'; species_id: 568;height: 6;weight: 310;base_experience: 66;order: 690;is_default: 1},
{id: 569;name: 'garbodor'; species_id: 569;height: 19;weight: 1073;base_experience: 166;order: 691;is_default: 1},
{id: 570;name: 'zorua'; species_id: 570;height: 7;weight: 125;base_experience: 66;order: 692;is_default: 1},
{id: 571;name: 'zoroark'; species_id: 571;height: 16;weight: 811;base_experience: 179;order: 693;is_default: 1},
{id: 572;name: 'minccino'; species_id: 572;height: 4;weight: 58;base_experience: 60;order: 694;is_default: 1},
{id: 573;name: 'cinccino'; species_id: 573;height: 5;weight: 75;base_experience: 165;order: 695;is_default: 1},
{id: 574;name: 'gothita'; species_id: 574;height: 4;weight: 58;base_experience: 58;order: 696;is_default: 1},
{id: 575;name: 'gothorita'; species_id: 575;height: 7;weight: 180;base_experience: 137;order: 697;is_default: 1},
{id: 576;name: 'gothitelle'; species_id: 576;height: 15;weight: 440;base_experience: 245;order: 698;is_default: 1},
{id: 577;name: 'solosis'; species_id: 577;height: 3;weight: 10;base_experience: 58;order: 699;is_default: 1},
{id: 578;name: 'duosion'; species_id: 578;height: 6;weight: 80;base_experience: 130;order: 700;is_default: 1},
{id: 579;name: 'reuniclus'; species_id: 579;height: 10;weight: 201;base_experience: 245;order: 701;is_default: 1},
{id: 580;name: 'ducklett'; species_id: 580;height: 5;weight: 55;base_experience: 61;order: 702;is_default: 1},
{id: 581;name: 'swanna'; species_id: 581;height: 13;weight: 242;base_experience: 166;order: 703;is_default: 1},
{id: 582;name: 'vanillite'; species_id: 582;height: 4;weight: 57;base_experience: 61;order: 704;is_default: 1},
{id: 583;name: 'vanillish'; species_id: 583;height: 11;weight: 410;base_experience: 138;order: 705;is_default: 1},
{id: 584;name: 'vanilluxe'; species_id: 584;height: 13;weight: 575;base_experience: 268;order: 706;is_default: 1},
{id: 585;name: 'deerling'; species_id: 585;height: 6;weight: 195;base_experience: 67;order: 707;is_default: 1},
{id: 586;name: 'sawsbuck'; species_id: 586;height: 19;weight: 925;base_experience: 166;order: 708;is_default: 1},
{id: 587;name: 'emolga'; species_id: 587;height: 4;weight: 50;base_experience: 150;order: 709;is_default: 1},
{id: 588;name: 'karrablast'; species_id: 588;height: 5;weight: 59;base_experience: 63;order: 710;is_default: 1},
{id: 589;name: 'escavalier'; species_id: 589;height: 10;weight: 330;base_experience: 173;order: 711;is_default: 1},
{id: 590;name: 'foongus'; species_id: 590;height: 2;weight: 10;base_experience: 59;order: 712;is_default: 1},
{id: 591;name: 'amoonguss'; species_id: 591;height: 6;weight: 105;base_experience: 162;order: 713;is_default: 1},
{id: 592;name: 'frillish'; species_id: 592;height: 12;weight: 330;base_experience: 67;order: 714;is_default: 1},
{id: 593;name: 'jellicent'; species_id: 593;height: 22;weight: 1350;base_experience: 168;order: 715;is_default: 1},
{id: 594;name: 'alomomola'; species_id: 594;height: 12;weight: 316;base_experience: 165;order: 716;is_default: 1},
{id: 595;name: 'joltik'; species_id: 595;height: 1;weight: 6;base_experience: 64;order: 717;is_default: 1},
{id: 596;name: 'galvantula'; species_id: 596;height: 8;weight: 143;base_experience: 165;order: 718;is_default: 1},
{id: 597;name: 'ferroseed'; species_id: 597;height: 6;weight: 188;base_experience: 61;order: 719;is_default: 1},
{id: 598;name: 'ferrothorn'; species_id: 598;height: 10;weight: 1100;base_experience: 171;order: 720;is_default: 1},
{id: 599;name: 'klink'; species_id: 599;height: 3;weight: 210;base_experience: 60;order: 721;is_default: 1},
{id: 600;name: 'klang'; species_id: 600;height: 6;weight: 510;base_experience: 154;order: 722;is_default: 1},
{id: 601;name: 'klinklang'; species_id: 601;height: 6;weight: 810;base_experience: 260;order: 723;is_default: 1},
{id: 602;name: 'tynamo'; species_id: 602;height: 2;weight: 3;base_experience: 55;order: 724;is_default: 1},
{id: 603;name: 'eelektrik'; species_id: 603;height: 12;weight: 220;base_experience: 142;order: 725;is_default: 1},
{id: 604;name: 'eelektross'; species_id: 604;height: 21;weight: 805;base_experience: 232;order: 726;is_default: 1},
{id: 605;name: 'elgyem'; species_id: 605;height: 5;weight: 90;base_experience: 67;order: 727;is_default: 1},
{id: 606;name: 'beheeyem'; species_id: 606;height: 10;weight: 345;base_experience: 170;order: 728;is_default: 1},
{id: 607;name: 'litwick'; species_id: 607;height: 3;weight: 31;base_experience: 55;order: 729;is_default: 1},
{id: 608;name: 'lampent'; species_id: 608;height: 6;weight: 130;base_experience: 130;order: 730;is_default: 1},
{id: 609;name: 'chandelure'; species_id: 609;height: 10;weight: 343;base_experience: 260;order: 731;is_default: 1},
{id: 610;name: 'axew'; species_id: 610;height: 6;weight: 180;base_experience: 64;order: 732;is_default: 1},
{id: 611;name: 'fraxure'; species_id: 611;height: 10;weight: 360;base_experience: 144;order: 733;is_default: 1},
{id: 612;name: 'haxorus'; species_id: 612;height: 18;weight: 1055;base_experience: 270;order: 734;is_default: 1},
{id: 613;name: 'cubchoo'; species_id: 613;height: 5;weight: 85;base_experience: 61;order: 735;is_default: 1},
{id: 614;name: 'beartic'; species_id: 614;height: 26;weight: 2600;base_experience: 177;order: 736;is_default: 1},
{id: 615;name: 'cryogonal'; species_id: 615;height: 11;weight: 1480;base_experience: 180;order: 737;is_default: 1},
{id: 616;name: 'shelmet'; species_id: 616;height: 4;weight: 77;base_experience: 61;order: 738;is_default: 1},
{id: 617;name: 'accelgor'; species_id: 617;height: 8;weight: 253;base_experience: 173;order: 739;is_default: 1},
{id: 618;name: 'stunfisk'; species_id: 618;height: 7;weight: 110;base_experience: 165;order: 740;is_default: 1},
{id: 619;name: 'mienfoo'; species_id: 619;height: 9;weight: 200;base_experience: 70;order: 742;is_default: 1},
{id: 620;name: 'mienshao'; species_id: 620;height: 14;weight: 355;base_experience: 179;order: 743;is_default: 1},
{id: 621;name: 'druddigon'; species_id: 621;height: 16;weight: 1390;base_experience: 170;order: 744;is_default: 1},
{id: 622;name: 'golett'; species_id: 622;height: 10;weight: 920;base_experience: 61;order: 745;is_default: 1},
{id: 623;name: 'golurk'; species_id: 623;height: 28;weight: 3300;base_experience: 169;order: 746;is_default: 1},
{id: 624;name: 'pawniard'; species_id: 624;height: 5;weight: 102;base_experience: 68;order: 747;is_default: 1},
{id: 625;name: 'bisharp'; species_id: 625;height: 16;weight: 700;base_experience: 172;order: 748;is_default: 1},
{id: 626;name: 'bouffalant'; species_id: 626;height: 16;weight: 946;base_experience: 172;order: 749;is_default: 1},
{id: 627;name: 'rufflet'; species_id: 627;height: 5;weight: 105;base_experience: 70;order: 750;is_default: 1},
{id: 628;name: 'braviary'; species_id: 628;height: 15;weight: 410;base_experience: 179;order: 751;is_default: 1},
{id: 629;name: 'vullaby'; species_id: 629;height: 5;weight: 90;base_experience: 74;order: 752;is_default: 1},
{id: 630;name: 'mandibuzz'; species_id: 630;height: 12;weight: 395;base_experience: 179;order: 753;is_default: 1},
{id: 631;name: 'heatmor'; species_id: 631;height: 14;weight: 580;base_experience: 169;order: 754;is_default: 1},
{id: 632;name: 'durant'; species_id: 632;height: 3;weight: 330;base_experience: 169;order: 755;is_default: 1},
{id: 633;name: 'deino'; species_id: 633;height: 8;weight: 173;base_experience: 60;order: 756;is_default: 1},
{id: 634;name: 'zweilous'; species_id: 634;height: 14;weight: 500;base_experience: 147;order: 757;is_default: 1},
{id: 635;name: 'hydreigon'; species_id: 635;height: 18;weight: 1600;base_experience: 300;order: 758;is_default: 1},
{id: 636;name: 'larvesta'; species_id: 636;height: 11;weight: 288;base_experience: 72;order: 759;is_default: 1},
{id: 637;name: 'volcarona'; species_id: 637;height: 16;weight: 460;base_experience: 275;order: 760;is_default: 1},
{id: 638;name: 'cobalion'; species_id: 638;height: 21;weight: 2500;base_experience: 290;order: 761;is_default: 1},
{id: 639;name: 'terrakion'; species_id: 639;height: 19;weight: 2600;base_experience: 290;order: 762;is_default: 1},
{id: 640;name: 'virizion'; species_id: 640;height: 20;weight: 2000;base_experience: 290;order: 763;is_default: 1},
{id: 641;name: 'tornadus-incarnate'; species_id: 641;height: 15;weight: 630;base_experience: 290;order: 764;is_default: 1},
{id: 642;name: 'thundurus-incarnate'; species_id: 642;height: 15;weight: 610;base_experience: 290;order: 766;is_default: 1},
{id: 643;name: 'reshiram'; species_id: 643;height: 32;weight: 3300;base_experience: 340;order: 768;is_default: 1},
{id: 644;name: 'zekrom'; species_id: 644;height: 29;weight: 3450;base_experience: 340;order: 769;is_default: 1},
{id: 645;name: 'landorus-incarnate'; species_id: 645;height: 15;weight: 680;base_experience: 300;order: 770;is_default: 1},
{id: 646;name: 'kyurem'; species_id: 646;height: 30;weight: 3250;base_experience: 330;order: 772;is_default: 1},
{id: 647;name: 'keldeo-ordinary'; species_id: 647;height: 14;weight: 485;base_experience: 290;order: 775;is_default: 1},
{id: 648;name: 'meloetta-aria'; species_id: 648;height: 6;weight: 65;base_experience: 270;order: 777;is_default: 1},
{id: 649;name: 'genesect'; species_id: 649;height: 15;weight: 825;base_experience: 300;order: 779;is_default: 1},
{id: 650;name: 'chespin'; species_id: 650;height: 4;weight: 90;base_experience: 63;order: 780;is_default: 1},
{id: 651;name: 'quilladin'; species_id: 651;height: 7;weight: 290;base_experience: 142;order: 781;is_default: 1},
{id: 652;name: 'chesnaught'; species_id: 652;height: 16;weight: 900;base_experience: 239;order: 782;is_default: 1},
{id: 653;name: 'fennekin'; species_id: 653;height: 4;weight: 94;base_experience: 61;order: 783;is_default: 1},
{id: 654;name: 'braixen'; species_id: 654;height: 10;weight: 145;base_experience: 143;order: 784;is_default: 1},
{id: 655;name: 'delphox'; species_id: 655;height: 15;weight: 390;base_experience: 240;order: 785;is_default: 1},
{id: 656;name: 'froakie'; species_id: 656;height: 3;weight: 70;base_experience: 63;order: 786;is_default: 1},
{id: 657;name: 'frogadier'; species_id: 657;height: 6;weight: 109;base_experience: 142;order: 787;is_default: 1},
{id: 658;name: 'greninja'; species_id: 658;height: 15;weight: 400;base_experience: 239;order: 788;is_default: 1},
{id: 659;name: 'bunnelby'; species_id: 659;height: 4;weight: 50;base_experience: 47;order: 791;is_default: 1},
{id: 660;name: 'diggersby'; species_id: 660;height: 10;weight: 424;base_experience: 148;order: 792;is_default: 1},
{id: 661;name: 'fletchling'; species_id: 661;height: 3;weight: 17;base_experience: 56;order: 793;is_default: 1},
{id: 662;name: 'fletchinder'; species_id: 662;height: 7;weight: 160;base_experience: 134;order: 794;is_default: 1},
{id: 663;name: 'talonflame'; species_id: 663;height: 12;weight: 245;base_experience: 175;order: 795;is_default: 1},
{id: 664;name: 'scatterbug'; species_id: 664;height: 3;weight: 25;base_experience: 40;order: 796;is_default: 1},
{id: 665;name: 'spewpa'; species_id: 665;height: 3;weight: 84;base_experience: 75;order: 797;is_default: 1},
{id: 666;name: 'vivillon'; species_id: 666;height: 12;weight: 170;base_experience: 185;order: 798;is_default: 1},
{id: 667;name: 'litleo'; species_id: 667;height: 6;weight: 135;base_experience: 74;order: 799;is_default: 1},
{id: 668;name: 'pyroar'; species_id: 668;height: 15;weight: 815;base_experience: 177;order: 800;is_default: 1},
{id: 669;name: 'flabebe'; species_id: 669;height: 1;weight: 1;base_experience: 61;order: 801;is_default: 1},
{id: 670;name: 'floette'; species_id: 670;height: 2;weight: 9;base_experience: 130;order: 802;is_default: 1},
{id: 671;name: 'florges'; species_id: 671;height: 11;weight: 100;base_experience: 248;order: 804;is_default: 1},
{id: 672;name: 'skiddo'; species_id: 672;height: 9;weight: 310;base_experience: 70;order: 805;is_default: 1},
{id: 673;name: 'gogoat'; species_id: 673;height: 17;weight: 910;base_experience: 186;order: 806;is_default: 1},
{id: 674;name: 'pancham'; species_id: 674;height: 6;weight: 80;base_experience: 70;order: 807;is_default: 1},
{id: 675;name: 'pangoro'; species_id: 675;height: 21;weight: 1360;base_experience: 173;order: 808;is_default: 1},
{id: 676;name: 'furfrou'; species_id: 676;height: 12;weight: 280;base_experience: 165;order: 809;is_default: 1},
{id: 677;name: 'espurr'; species_id: 677;height: 3;weight: 35;base_experience: 71;order: 810;is_default: 1},
{id: 678;name: 'meowstic-male'; species_id: 678;height: 6;weight: 85;base_experience: 163;order: 811;is_default: 1},
{id: 679;name: 'honedge'; species_id: 679;height: 8;weight: 20;base_experience: 65;order: 813;is_default: 1},
{id: 680;name: 'doublade'; species_id: 680;height: 8;weight: 45;base_experience: 157;order: 814;is_default: 1},
{id: 681;name: 'aegislash-shield'; species_id: 681;height: 17;weight: 530;base_experience: 250;order: 815;is_default: 1},
{id: 682;name: 'spritzee'; species_id: 682;height: 2;weight: 5;base_experience: 68;order: 817;is_default: 1},
{id: 683;name: 'aromatisse'; species_id: 683;height: 8;weight: 155;base_experience: 162;order: 818;is_default: 1},
{id: 684;name: 'swirlix'; species_id: 684;height: 4;weight: 35;base_experience: 68;order: 819;is_default: 1},
{id: 685;name: 'slurpuff'; species_id: 685;height: 8;weight: 50;base_experience: 168;order: 820;is_default: 1},
{id: 686;name: 'inkay'; species_id: 686;height: 4;weight: 35;base_experience: 58;order: 821;is_default: 1},
{id: 687;name: 'malamar'; species_id: 687;height: 15;weight: 470;base_experience: 169;order: 822;is_default: 1},
{id: 688;name: 'binacle'; species_id: 688;height: 5;weight: 310;base_experience: 61;order: 823;is_default: 1},
{id: 689;name: 'barbaracle'; species_id: 689;height: 13;weight: 960;base_experience: 175;order: 824;is_default: 1},
{id: 690;name: 'skrelp'; species_id: 690;height: 5;weight: 73;base_experience: 64;order: 825;is_default: 1},
{id: 691;name: 'dragalge'; species_id: 691;height: 18;weight: 815;base_experience: 173;order: 826;is_default: 1},
{id: 692;name: 'clauncher'; species_id: 692;height: 5;weight: 83;base_experience: 66;order: 827;is_default: 1},
{id: 693;name: 'clawitzer'; species_id: 693;height: 13;weight: 353;base_experience: 100;order: 828;is_default: 1},
{id: 694;name: 'helioptile'; species_id: 694;height: 5;weight: 60;base_experience: 58;order: 829;is_default: 1},
{id: 695;name: 'heliolisk'; species_id: 695;height: 10;weight: 210;base_experience: 168;order: 830;is_default: 1},
{id: 696;name: 'tyrunt'; species_id: 696;height: 8;weight: 260;base_experience: 72;order: 831;is_default: 1},
{id: 697;name: 'tyrantrum'; species_id: 697;height: 25;weight: 2700;base_experience: 182;order: 832;is_default: 1},
{id: 698;name: 'amaura'; species_id: 698;height: 13;weight: 252;base_experience: 72;order: 833;is_default: 1},
{id: 699;name: 'aurorus'; species_id: 699;height: 27;weight: 2250;base_experience: 104;order: 834;is_default: 1},
{id: 700;name: 'sylveon'; species_id: 700;height: 10;weight: 235;base_experience: 184;order: 224;is_default: 1},
{id: 701;name: 'hawlucha'; species_id: 701;height: 8;weight: 215;base_experience: 175;order: 835;is_default: 1},
{id: 702;name: 'dedenne'; species_id: 702;height: 2;weight: 22;base_experience: 151;order: 836;is_default: 1},
{id: 703;name: 'carbink'; species_id: 703;height: 3;weight: 57;base_experience: 100;order: 837;is_default: 1},
{id: 704;name: 'goomy'; species_id: 704;height: 3;weight: 28;base_experience: 60;order: 838;is_default: 1},
{id: 705;name: 'sliggoo'; species_id: 705;height: 8;weight: 175;base_experience: 158;order: 839;is_default: 1},
{id: 706;name: 'goodra'; species_id: 706;height: 20;weight: 1505;base_experience: 300;order: 840;is_default: 1},
{id: 707;name: 'klefki'; species_id: 707;height: 2;weight: 30;base_experience: 165;order: 841;is_default: 1},
{id: 708;name: 'phantump'; species_id: 708;height: 4;weight: 70;base_experience: 62;order: 842;is_default: 1},
{id: 709;name: 'trevenant'; species_id: 709;height: 15;weight: 710;base_experience: 166;order: 843;is_default: 1},
{id: 710;name: 'pumpkaboo-average'; species_id: 710;height: 4;weight: 50;base_experience: 67;order: 844;is_default: 1},
{id: 711;name: 'gourgeist-average'; species_id: 711;height: 9;weight: 125;base_experience: 173;order: 848;is_default: 1},
{id: 712;name: 'bergmite'; species_id: 712;height: 10;weight: 995;base_experience: 61;order: 852;is_default: 1},
{id: 713;name: 'avalugg'; species_id: 713;height: 20;weight: 5050;base_experience: 180;order: 853;is_default: 1},
{id: 714;name: 'noibat'; species_id: 714;height: 5;weight: 80;base_experience: 49;order: 854;is_default: 1},
{id: 715;name: 'noivern'; species_id: 715;height: 15;weight: 850;base_experience: 187;order: 855;is_default: 1},
{id: 716;name: 'xerneas'; species_id: 716;height: 30;weight: 2150;base_experience: 340;order: 856;is_default: 1},
{id: 717;name: 'yveltal'; species_id: 717;height: 58;weight: 2030;base_experience: 340;order: 857;is_default: 1},
{id: 718;name: 'zygarde-50'; species_id: 718;height: 50;weight: 3050;base_experience: 300;order: 858;is_default: 1},
{id: 719;name: 'diancie'; species_id: 719;height: 7;weight: 88;base_experience: 300;order: 863;is_default: 1},
{id: 720;name: 'hoopa'; species_id: 720;height: 5;weight: 90;base_experience: 270;order: 865;is_default: 1},
{id: 721;name: 'volcanion'; species_id: 721;height: 17;weight: 1950;base_experience: 300;order: 867;is_default: 1},
{id: 722;name: 'rowlet'; species_id: 722;height: 3;weight: 15;base_experience: 64;order: 868;is_default: 1},
{id: 723;name: 'dartrix'; species_id: 723;height: 7;weight: 160;base_experience: 147;order: 869;is_default: 1},
{id: 724;name: 'decidueye'; species_id: 724;height: 16;weight: 366;base_experience: 265;order: 870;is_default: 1},
{id: 725;name: 'litten'; species_id: 725;height: 4;weight: 43;base_experience: 64;order: 871;is_default: 1},
{id: 726;name: 'torracat'; species_id: 726;height: 7;weight: 250;base_experience: 147;order: 872;is_default: 1},
{id: 727;name: 'incineroar'; species_id: 727;height: 18;weight: 830;base_experience: 265;order: 873;is_default: 1},
{id: 728;name: 'popplio'; species_id: 728;height: 4;weight: 75;base_experience: 64;order: 874;is_default: 1},
{id: 729;name: 'brionne'; species_id: 729;height: 6;weight: 175;base_experience: 147;order: 875;is_default: 1},
{id: 730;name: 'primarina'; species_id: 730;height: 18;weight: 440;base_experience: 265;order: 876;is_default: 1},
{id: 731;name: 'pikipek'; species_id: 731;height: 3;weight: 12;base_experience: 53;order: 877;is_default: 1},
{id: 732;name: 'trumbeak'; species_id: 732;height: 6;weight: 148;base_experience: 124;order: 878;is_default: 1},
{id: 733;name: 'toucannon'; species_id: 733;height: 11;weight: 260;base_experience: 218;order: 879;is_default: 1},
{id: 734;name: 'yungoos'; species_id: 734;height: 4;weight: 60;base_experience: 51;order: 880;is_default: 1},
{id: 735;name: 'gumshoos'; species_id: 735;height: 7;weight: 142;base_experience: 146;order: 881;is_default: 1},
{id: 736;name: 'grubbin'; species_id: 736;height: 4;weight: 44;base_experience: 60;order: 883;is_default: 1},
{id: 737;name: 'charjabug'; species_id: 737;height: 5;weight: 105;base_experience: 140;order: 884;is_default: 1},
{id: 738;name: 'vikavolt'; species_id: 738;height: 15;weight: 450;base_experience: 250;order: 885;is_default: 1},
{id: 739;name: 'crabrawler'; species_id: 739;height: 6;weight: 70;base_experience: 68;order: 887;is_default: 1},
{id: 740;name: 'crabominable'; species_id: 740;height: 17;weight: 1800;base_experience: 167;order: 888;is_default: 1},
{id: 741;name: 'oricorio-baile'; species_id: 741;height: 6;weight: 34;base_experience: 167;order: 889;is_default: 1},
{id: 742;name: 'cutiefly'; species_id: 742;height: 1;weight: 2;base_experience: 61;order: 893;is_default: 1},
{id: 743;name: 'ribombee'; species_id: 743;height: 2;weight: 5;base_experience: 162;order: 894;is_default: 1},
{id: 744;name: 'rockruff'; species_id: 744;height: 5;weight: 92;base_experience: 56;order: 896;is_default: 1},
{id: 745;name: 'lycanroc-midday'; species_id: 745;height: 8;weight: 250;base_experience: 170;order: 898;is_default: 1},
{id: 746;name: 'wishiwashi-solo'; species_id: 746;height: 2;weight: 3;base_experience: 61;order: 901;is_default: 1},
{id: 747;name: 'mareanie'; species_id: 747;height: 4;weight: 80;base_experience: 61;order: 903;is_default: 1},
{id: 748;name: 'toxapex'; species_id: 748;height: 7;weight: 145;base_experience: 173;order: 904;is_default: 1},
{id: 749;name: 'mudbray'; species_id: 749;height: 10;weight: 1100;base_experience: 77;order: 905;is_default: 1},
{id: 750;name: 'mudsdale'; species_id: 750;height: 25;weight: 9200;base_experience: 175;order: 906;is_default: 1},
{id: 751;name: 'dewpider'; species_id: 751;height: 3;weight: 40;base_experience: 54;order: 907;is_default: 1},
{id: 752;name: 'araquanid'; species_id: 752;height: 18;weight: 820;base_experience: 159;order: 908;is_default: 1},
{id: 753;name: 'fomantis'; species_id: 753;height: 3;weight: 15;base_experience: 50;order: 910;is_default: 1},
{id: 754;name: 'lurantis'; species_id: 754;height: 9;weight: 185;base_experience: 168;order: 911;is_default: 1},
{id: 755;name: 'morelull'; species_id: 755;height: 2;weight: 15;base_experience: 57;order: 913;is_default: 1},
{id: 756;name: 'shiinotic'; species_id: 756;height: 10;weight: 115;base_experience: 142;order: 914;is_default: 1},
{id: 757;name: 'salandit'; species_id: 757;height: 6;weight: 48;base_experience: 64;order: 915;is_default: 1},
{id: 758;name: 'salazzle'; species_id: 758;height: 12;weight: 222;base_experience: 168;order: 916;is_default: 1},
{id: 759;name: 'stufful'; species_id: 759;height: 5;weight: 68;base_experience: 68;order: 918;is_default: 1},
{id: 760;name: 'bewear'; species_id: 760;height: 21;weight: 1350;base_experience: 175;order: 919;is_default: 1},
{id: 761;name: 'bounsweet'; species_id: 761;height: 3;weight: 32;base_experience: 42;order: 920;is_default: 1},
{id: 762;name: 'steenee'; species_id: 762;height: 7;weight: 82;base_experience: 102;order: 921;is_default: 1},
